CUADRO=001 | FILA=8 | PN=PN00001MM | DESC=I. ACTIVOS EXTERNOS NETOS DE CORTO PLAZO
CUADRO=114 | FILA=29 | PN=PN03049FQ | DESC=III. GASTOS DE CAPITAL > 1. Inversión pública
CUADRO=114 | FILA=30 | PN=PN03050FQ | DESC=III. GASTOS DE CAPITAL > 2. Otros
CUADRO=114 | FILA=32 | PN=PN03051FQ | DESC=IV. RESULTADO ECONÓMICO (I+II-III)
CUADRO=114 | FILA=35 | PN=PN03052FQ | DESC=V. FINANCIAMIENTO NETO (1+2+3)
CUADRO=114 | FILA=37 | PN=PN03053FQ | DESC=V. FINANCIAMIENTO NETO (1+2+3) > 1. Externo
CUADRO=114 | FILA=38 | PN=PN03054FQ | DESC=V. FINANCIAMIENTO NETO (1+2+3) > 2. Interno
CUADRO=114 | FILA=39 | PN=PN03055FQ | DESC=V. FINANCIAMIENTO NETO (1+2+3) > 3. Privatización
CUADRO=115 | FILA=7 | PN=PN03081FQ | DESC=1. Ingresos corrientes del gobierno general
CUADRO=115 | FILA=8 | PN=PN03082FQ | DESC=1. Ingresos corrientes del gobierno general > a. Ingresos tributarios
CUADRO=115 | FILA=9 | PN=PN03083FQ | DESC=1. Ingresos corrientes del gobierno general > b. Ingresos no tributarios
CUADRO=115 | FILA=11 | PN=PN03084FQ | DESC=2. Gastos no financieros del gobierno general
CUADRO=115 | FILA=12 | PN=PN03085FQ | DESC=2. Gastos no financieros del gobierno general > a. Corriente
CUADRO=115 | FILA=13 | PN=PN03086FQ | DESC=2. Gastos no financieros del gobierno general > b. Capital
CUADRO=115 | FILA=14 | PN=PN03087FQ | DESC=2. Gastos no financieros del gobierno general > b. Capital > Formación Bruta de Capital
CUADRO=115 | FILA=15 | PN=PN03088FQ | DESC=2. Gastos no financieros del gobierno general > b. Capital > Gobierno Nacional
CUADRO=115 | FILA=16 | PN=PN03089FQ | DESC=2. Gastos no financieros del gobierno general > b. Capital > Gobiernos Regionales
CUADRO=115 | FILA=17 | PN=PN03090FQ | DESC=2. Gastos no financieros del gobierno general > b. Capital > Gobiernos Locales
CUADRO=115 | FILA=18 | PN=PN03091FQ | DESC=2. Gastos no financieros del gobierno general > b. Capital > Otros gastos de capital
CUADRO=115 | FILA=20 | PN=PN03092FQ | DESC=3. Otros 2/
CUADRO=115 | FILA=22 | PN=PN03093FQ | DESC=4. Resultado Primario (=1-2+3)
CUADRO=115 | FILA=24 | PN=PN03094FQ | DESC=5. Intereses
CUADRO=115 | FILA=26 | PN=PN03095FQ | DESC=6. Resultado Económico (=4-5)
CUADRO=116 | FILA=13 | PN=PN03096FQ | DESC=I. AHORRO EN CUENTA CORRIENTE (1+2)
CUADRO=116 | FILA=15 | PN=PN03097FQ | DESC=I. AHORRO EN CUENTA CORRIENTE (1+2) > 1. Gobierno Central
CUADRO=116 | FILA=17 | PN=PN03098FQ | DESC=I. AHORRO EN CUENTA CORRIENTE (1+2) > 1. Gobierno Central > a. Ingresos Corrientes 4/
CUADRO=116 | FILA=19 | PN=PN03099FQ | DESC=I. AHORRO EN CUENTA CORRIENTE (1+2) > 1. Gobierno Central > b. Gastos Corrientes
CUADRO=116 | FILA=20 | PN=PN03100FQ | DESC=I. AHORRO EN CUENTA CORRIENTE (1+2) > 1. Gobierno Central > b. Gastos Corrientes > - No Financieros
CUADRO=116 | FILA=21 | PN=PN03101FQ | DESC=I. AHORRO EN CUENTA CORRIENTE (1+2) > 1. Gobierno Central > b. Gastos Corrientes > - Financieros
CUADRO=116 | FILA=23 | PN=PN03102FQ | DESC=I. AHORRO EN CUENTA CORRIENTE (1+2) > 2. Otras entidades 5/ 6/
CUADRO=116 | FILA=25 | PN=PN03103FQ | DESC=II. INGRESOS DE CAPITAL
CUADRO=116 | FILA=27 | PN=PN03104FQ | DESC=III. GASTOS DE CAPITAL
CUADRO=116 | FILA=29 | PN=PN03105FQ | DESC=III. GASTOS DE CAPITAL > 1. Inversión pública
CUADRO=116 | FILA=30 | PN=PN03106FQ | DESC=III. GASTOS DE CAPITAL > 2. Otros
CUADRO=116 | FILA=32 | PN=PN03107FQ | DESC=IV. RESULTADO ECONÓMICO (I+II-III)
CUADRO=116 | FILA=35 | PN=PN03108FQ | DESC=V. FINANCIAMIENTO NETO (1+2+3)
CUADRO=116 | FILA=37 | PN=PN03109FQ | DESC=V. FINANCIAMIENTO NETO (1+2+3) > 1. Externo
CUADRO=116 | FILA=38 | PN=PN03110FQ | DESC=V. FINANCIAMIENTO NETO (1+2+3) > 2. Interno
CUADRO=116 | FILA=39 | PN=PN03111FQ | DESC=V. FINANCIAMIENTO NETO (1+2+3) > 3. Privatización
CUADRO=117 | FILA=13 | PN=PN03133FQ | DESC=I. INGRESOS CORRIENTES 2/
CUADRO=117 | FILA=15 | PN=PN03134FQ | DESC=I. INGRESOS CORRIENTES 2/ > 1. Ingresos tributarios
CUADRO=117 | FILA=17 | PN=PN03135FQ | DESC=I. INGRESOS CORRIENTES 2/ > 2. Contribuciones
CUADRO=117 | FILA=19 | PN=PN03136FQ | DESC=I. INGRESOS CORRIENTES 2/ > 3. Otros
CUADRO=117 | FILA=21 | PN=PN03137FQ | DESC=II. GASTOS NO FINANCIEROS
CUADRO=117 | FILA=23 | PN=PN03138FQ | DESC=II. GASTOS NO FINANCIEROS > 1. Gastos corrientes 3/
CUADRO=117 | FILA=25 | PN=PN03139FQ | DESC=II. GASTOS NO FINANCIEROS > 2. Gastos de capital
CUADRO=117 | FILA=27 | PN=PN03140FQ | DESC=III. INGRESOS DE CAPITAL
CUADRO=117 | FILA=29 | PN=PN03141FQ | DESC=IV. RESULTADO PRIMARIO
CUADRO=117 | FILA=31 | PN=PN03142FQ | DESC=V. INTERESES 4/
CUADRO=117 | FILA=33 | PN=PN03143FQ | DESC=VI. RESULTADO ECONÓMICO
CUADRO=117 | FILA=35 | PN=PN03144FQ | DESC=VII. FINANCIAMIENTO NETO
CUADRO=117 | FILA=37 | PN=PN03145FQ | DESC=VII. FINANCIAMIENTO NETO > 1. Externo
CUADRO=117 | FILA=38 | PN=PN03146FQ | DESC=VII. FINANCIAMIENTO NETO > 1. Externo > (Millones US $)
CUADRO=117 | FILA=39 | PN=PN03147FQ | DESC=VII. FINANCIAMIENTO NETO > 1. Externo > a. Desembolsos
CUADRO=117 | FILA=40 | PN=PN03148FQ | DESC=VII. FINANCIAMIENTO NETO > 1. Externo > b. Amortización
CUADRO=117 | FILA=41 | PN=PN03149FQ | DESC=VII. FINANCIAMIENTO NETO > 1. Externo > c. Otros 5/
CUADRO=117 | FILA=42 | PN=PN03150FQ | DESC=VII. FINANCIAMIENTO NETO > 2. Interno
CUADRO=117 | FILA=43 | PN=PN03151FQ | DESC=VII. FINANCIAMIENTO NETO > 3. Privatización
CUADRO=117 | FILA=46 | PN=PN03152FQ | DESC=VII. FINANCIAMIENTO NETO > 3. Privatización > GASTOS CORRIENTES TOTALES 6/
CUADRO=117 | FILA=47 | PN=PN03153FQ | DESC=VII. FINANCIAMIENTO NETO > 3. Privatización > AHORRO EN CUENTA CORRIENTE 7/
CUADRO=118 | FILA=13 | PN=PN03177FQ | DESC=I. INGRESOS CORRIENTES 2/
CUADRO=118 | FILA=15 | PN=PN03178FQ | DESC=I. INGRESOS CORRIENTES 2/ > 1. Ingresos tributarios
CUADRO=118 | FILA=17 | PN=PN03179FQ | DESC=I. INGRESOS CORRIENTES 2/ > 2. Contribuciones
CUADRO=118 | FILA=19 | PN=PN03180FQ | DESC=I. INGRESOS CORRIENTES 2/ > 3. Otros
CUADRO=118 | FILA=21 | PN=PN03181FQ | DESC=II. GASTOS NO FINANCIEROS
CUADRO=118 | FILA=23 | PN=PN03182FQ | DESC=II. GASTOS NO FINANCIEROS > 1. Gastos corrientes 3/
CUADRO=118 | FILA=25 | PN=PN03183FQ | DESC=II. GASTOS NO FINANCIEROS > 2. Gastos de capital
CUADRO=118 | FILA=27 | PN=PN03184FQ | DESC=III. INGRESOS DE CAPITAL
CUADRO=118 | FILA=29 | PN=PN03185FQ | DESC=IV. RESULTADO PRIMARIO
CUADRO=118 | FILA=31 | PN=PN03186FQ | DESC=V. INTERESES 4/
CUADRO=118 | FILA=33 | PN=PN03187FQ | DESC=VI. RESULTADO ECONÓMICO
CUADRO=118 | FILA=35 | PN=PN03188FQ | DESC=VII. FINANCIAMIENTO NETO
CUADRO=118 | FILA=37 | PN=PN03189FQ | DESC=VII. FINANCIAMIENTO NETO > 1. Externo
CUADRO=118 | FILA=38 | PN=PN03190FQ | DESC=VII. FINANCIAMIENTO NETO > 1. Externo > a. Desembolsos
CUADRO=118 | FILA=39 | PN=PN03191FQ | DESC=VII. FINANCIAMIENTO NETO > 1. Externo > b. Amortización
CUADRO=118 | FILA=40 | PN=PN03192FQ | DESC=VII. FINANCIAMIENTO NETO > 1. Externo > c. Otros 5/
CUADRO=118 | FILA=41 | PN=PN03193FQ | DESC=VII. FINANCIAMIENTO NETO > 2. Interno
CUADRO=118 | FILA=42 | PN=PN03194FQ | DESC=VII. FINANCIAMIENTO NETO > 3. Privatización
CUADRO=118 | FILA=45 | PN=PN03195FQ | DESC=VII. FINANCIAMIENTO NETO > 3. Privatización > GASTOS CORRIENTES TOTALES 6/
CUADRO=118 | FILA=46 | PN=PN03196FQ | DESC=VII. FINANCIAMIENTO NETO > 3. Privatización > AHORRO EN CUENTA CORRIENTE 7/
CUADRO=119 | FILA=7 | PN=PN03215FQ | DESC=I. INGRESOS TRIBUTARIOS
CUADRO=119 | FILA=9 | PN=PN03216FQ | DESC=I. INGRESOS TRIBUTARIOS > Ingresos tributarios del Gobierno Nacional
CUADRO=119 | FILA=11 | PN=PN03217FQ | DESC=I. INGRESOS TRIBUTARIOS > 1. Impuesto a la renta
CUADRO=119 | FILA=12 | PN=PN03218FQ | DESC=I. INGRESOS TRIBUTARIOS > 1. Impuesto a la renta > - Personas Naturales
CUADRO=119 | FILA=13 | PN=PN03219FQ | DESC=I. INGRESOS TRIBUTARIOS > 1. Impuesto a la renta > - Personas Jurídicas
CUADRO=119 | FILA=14 | PN=PN03220FQ | DESC=I. INGRESOS TRIBUTARIOS > 1. Impuesto a la renta > - Regularización
CUADRO=119 | FILA=15 | PN=PN03221FQ | DESC=I. INGRESOS TRIBUTARIOS > 2. Impuestos a las importaciones
CUADRO=119 | FILA=16 | PN=PN03222FQ | DESC=I. INGRESOS TRIBUTARIOS > 3. Impuesto general a las ventas (IGV) 2/
CUADRO=119 | FILA=17 | PN=PN03223FQ | DESC=I. INGRESOS TRIBUTARIOS > 3. Impuesto general a las ventas (IGV) 2/ > - Interno
CUADRO=119 | FILA=18 | PN=PN03224FQ | DESC=I. INGRESOS TRIBUTARIOS > 3. Impuesto general a las ventas (IGV) 2/ > - Importaciones
CUADRO=119 | FILA=19 | PN=PN03225FQ | DESC=I. INGRESOS TRIBUTARIOS > 4. Impuesto selectivo al consumo (ISC)
CUADRO=119 | FILA=20 | PN=PN03226FQ | DESC=I. INGRESOS TRIBUTARIOS > 4. Impuesto selectivo al consumo (ISC) > - Combustibles
CUADRO=119 | FILA=21 | PN=PN03227FQ | DESC=I. INGRESOS TRIBUTARIOS > 4. Impuesto selectivo al consumo (ISC) > - Otros
CUADRO=119 | FILA=22 | PN=PN03228FQ | DESC=I. INGRESOS TRIBUTARIOS > 5. Otros ingresos tributarios
CUADRO=119 | FILA=23 | PN=PN03229FQ | DESC=I. INGRESOS TRIBUTARIOS > 6. Devoluciones de impuestos
CUADRO=119 | FILA=25 | PN=PN03230FQ | DESC=I. INGRESOS TRIBUTARIOS > 6. Devoluciones de impuestos > Ingresos tributarios de los Gobiernos Locales
CUADRO=119 | FILA=27 | PN=PN03231FQ | DESC=II. INGRESOS NO TRIBUTARIOS
CUADRO=119 | FILA=29 | PN=PN37909FQ | DESC=II. INGRESOS NO TRIBUTARIOS > Ingresos no tributarios del Gobierno Nacional
CUADRO=119 | FILA=31 | PN=PN37910FQ | DESC=II. INGRESOS NO TRIBUTARIOS > 1. Contribuciones sociales
CUADRO=119 | FILA=32 | PN=PN37911FQ | DESC=II. INGRESOS NO TRIBUTARIOS > 2. Recursos propios y transferencias
CUADRO=119 | FILA=33 | PN=PN37912FQ | DESC=II. INGRESOS NO TRIBUTARIOS > 3. Canon y regalías
CUADRO=119 | FILA=34 | PN=PN37913FQ | DESC=II. INGRESOS NO TRIBUTARIOS > 4. Otros
CUADRO=119 | FILA=36 | PN=PN37914FQ | DESC=II. INGRESOS NO TRIBUTARIOS > 4. Otros > Ingresos no tributarios de los Gobiernos Regionales
CUADRO=119 | FILA=38 | PN=PN37915FQ | DESC=II. INGRESOS NO TRIBUTARIOS > 4. Otros > Ingresos no tributarios de los Gobiernos Locales
CUADRO=119 | FILA=40 | PN=PN03232FQ | DESC=III. TOTAL INGRESOS CORRIENTES (I+II)
CUADRO=120 | FILA=7 | PN=PN03251FQ | DESC=I. INGRESOS TRIBUTARIOS
CUADRO=120 | FILA=9 | PN=PN03252FQ | DESC=I. INGRESOS TRIBUTARIOS > Ingresos tributarios del Gobierno Nacional
CUADRO=120 | FILA=11 | PN=PN03253FQ | DESC=I. INGRESOS TRIBUTARIOS > 1. Impuesto a la renta
CUADRO=120 | FILA=12 | PN=PN03254FQ | DESC=I. INGRESOS TRIBUTARIOS > 1. Impuesto a la renta > - Personas Naturales
CUADRO=120 | FILA=13 | PN=PN03255FQ | DESC=I. INGRESOS TRIBUTARIOS > 1. Impuesto a la renta > - Personas Jurídicas
CUADRO=120 | FILA=14 | PN=PN03256FQ | DESC=I. INGRESOS TRIBUTARIOS > 1. Impuesto a la renta > - Regularización
CUADRO=120 | FILA=15 | PN=PN03257FQ | DESC=I. INGRESOS TRIBUTARIOS > 2. Impuestos a las importaciones
CUADRO=120 | FILA=16 | PN=PN03258FQ | DESC=I. INGRESOS TRIBUTARIOS > 3. Impuesto general a las ventas (IGV) 2/
CUADRO=120 | FILA=17 | PN=PN03259FQ | DESC=I. INGRESOS TRIBUTARIOS > 3. Impuesto general a las ventas (IGV) 2/ > - Interno
CUADRO=120 | FILA=18 | PN=PN03260FQ | DESC=I. INGRESOS TRIBUTARIOS > 3. Impuesto general a las ventas (IGV) 2/ > - Importaciones
CUADRO=120 | FILA=19 | PN=PN03261FQ | DESC=I. INGRESOS TRIBUTARIOS > 4. Impuesto selectivo al consumo (ISC)
CUADRO=120 | FILA=20 | PN=PN03262FQ | DESC=I. INGRESOS TRIBUTARIOS > 4. Impuesto selectivo al consumo (ISC) > - Combustibles
CUADRO=120 | FILA=21 | PN=PN03263FQ | DESC=I. INGRESOS TRIBUTARIOS > 4. Impuesto selectivo al consumo (ISC) > - Otros
CUADRO=120 | FILA=22 | PN=PN03264FQ | DESC=I. INGRESOS TRIBUTARIOS > 5. Otros ingresos tributarios
CUADRO=120 | FILA=23 | PN=PN03265FQ | DESC=I. INGRESOS TRIBUTARIOS > 6. Devoluciones de impuestos
CUADRO=120 | FILA=25 | PN=PN03266FQ | DESC=I. INGRESOS TRIBUTARIOS > 6. Devoluciones de impuestos > Ingresos tributarios de los Gobiernos Locales
CUADRO=120 | FILA=27 | PN=PN03267FQ | DESC=II. INGRESOS NO TRIBUTARIOS
CUADRO=120 | FILA=29 | PN=PN37916FQ | DESC=II. INGRESOS NO TRIBUTARIOS > Ingresos no tributarios del Gobierno Nacional
CUADRO=120 | FILA=31 | PN=PN37917FQ | DESC=II. INGRESOS NO TRIBUTARIOS > 1. Contribuciones sociales
CUADRO=120 | FILA=32 | PN=PN37918FQ | DESC=II. INGRESOS NO TRIBUTARIOS > 2. Recursos propios y transferencias
CUADRO=120 | FILA=33 | PN=PN37919FQ | DESC=II. INGRESOS NO TRIBUTARIOS > 3. Canon y regalías
CUADRO=120 | FILA=34 | PN=PN37920FQ | DESC=II. INGRESOS NO TRIBUTARIOS > 4. Otros
CUADRO=120 | FILA=36 | PN=PN37921FQ | DESC=II. INGRESOS NO TRIBUTARIOS > 4. Otros > Ingresos no tributarios de los Gobiernos Regionales
CUADRO=120 | FILA=38 | PN=PN37922FQ | DESC=II. INGRESOS NO TRIBUTARIOS > 4. Otros > Ingresos no tributarios de los Gobiernos Locales
CUADRO=120 | FILA=40 | PN=PN03268FQ | DESC=III. TOTAL INGRESOS CORRIENTES (I+II)
CUADRO=121 | FILA=7 | PN=PN03285FQ | DESC=I. GASTOS CORRIENTES
CUADRO=121 | FILA=9 | PN=PN03286FQ | DESC=I. GASTOS CORRIENTES > Remuneraciones
CUADRO=121 | FILA=10 | PN=PN03287FQ | DESC=I. GASTOS CORRIENTES > Gobierno Nacional
CUADRO=121 | FILA=11 | PN=PN03288FQ | DESC=I. GASTOS CORRIENTES > Gobiernos Regionales
CUADRO=121 | FILA=12 | PN=PN03289FQ | DESC=I. GASTOS CORRIENTES > Gobiernos Locales
CUADRO=121 | FILA=14 | PN=PN03290FQ | DESC=I. GASTOS CORRIENTES > Bienes y servicios 1/
CUADRO=121 | FILA=15 | PN=PN09810FQ | DESC=I. GASTOS CORRIENTES > Del cual: Mantenimiento
CUADRO=121 | FILA=16 | PN=PN03291FQ | DESC=I. GASTOS CORRIENTES > Gobierno Nacional
CUADRO=121 | FILA=17 | PN=PN03292FQ | DESC=I. GASTOS CORRIENTES > Gobiernos Regionales
CUADRO=121 | FILA=18 | PN=PN03293FQ | DESC=I. GASTOS CORRIENTES > Gobiernos Locales
CUADRO=121 | FILA=20 | PN=PN03294FQ | DESC=I. GASTOS CORRIENTES > Transferencias 2/
CUADRO=121 | FILA=21 | PN=PN03295FQ | DESC=I. GASTOS CORRIENTES > Gobierno Nacional
CUADRO=121 | FILA=22 | PN=PN03296FQ | DESC=I. GASTOS CORRIENTES > Gobiernos Regionales
CUADRO=121 | FILA=23 | PN=PN03297FQ | DESC=I. GASTOS CORRIENTES > Gobiernos Locales
CUADRO=121 | FILA=25 | PN=PN03298FQ | DESC=II. GASTO DE CAPITAL
CUADRO=121 | FILA=27 | PN=PN03299FQ | DESC=II. GASTO DE CAPITAL > Formación bruta de capital
CUADRO=121 | FILA=28 | PN=PN03300FQ | DESC=II. GASTO DE CAPITAL > Gobierno Nacional
CUADRO=121 | FILA=29 | PN=PN03301FQ | DESC=II. GASTO DE CAPITAL > Gobiernos Regionales
CUADRO=121 | FILA=30 | PN=PN03302FQ | DESC=II. GASTO DE CAPITAL > Gobiernos Locales
CUADRO=121 | FILA=32 | PN=PN03303FQ | DESC=II. GASTO DE CAPITAL > Otros gastos de capital 2/
CUADRO=121 | FILA=34 | PN=PN03304FQ | DESC=III. GASTO NO FINANCIERO TOTAL (I + II)
CUADRO=121 | FILA=35 | PN=PN03305FQ | DESC=III. GASTO NO FINANCIERO TOTAL (I + II) > Gobierno Nacional
CUADRO=121 | FILA=36 | PN=PN03306FQ | DESC=III. GASTO NO FINANCIERO TOTAL (I + II) > Gobiernos Regionales
CUADRO=121 | FILA=37 | PN=PN03307FQ | DESC=III. GASTO NO FINANCIERO TOTAL (I + II) > Gobiernos Locales
CUADRO=122 | FILA=7 | PN=PN03329FQ | DESC=I. GASTOS CORRIENTES
CUADRO=122 | FILA=9 | PN=PN03330FQ | DESC=I. GASTOS CORRIENTES > Remuneraciones
CUADRO=122 | FILA=10 | PN=PN03331FQ | DESC=I. GASTOS CORRIENTES > Gobierno Nacional
CUADRO=122 | FILA=11 | PN=PN03332FQ | DESC=I. GASTOS CORRIENTES > Gobiernos Regionales
CUADRO=122 | FILA=12 | PN=PN03333FQ | DESC=I. GASTOS CORRIENTES > Gobiernos Locales
CUADRO=122 | FILA=14 | PN=PN03334FQ | DESC=I. GASTOS CORRIENTES > Bienes y servicios 1/
CUADRO=122 | FILA=15 | PN=PN09811FQ | DESC=I. GASTOS CORRIENTES > Del cual: Mantenimiento
CUADRO=122 | FILA=16 | PN=PN03335FQ | DESC=I. GASTOS CORRIENTES > Gobierno Nacional
CUADRO=122 | FILA=17 | PN=PN03336FQ | DESC=I. GASTOS CORRIENTES > Gobiernos Regionales
CUADRO=122 | FILA=18 | PN=PN03337FQ | DESC=I. GASTOS CORRIENTES > Gobiernos Locales
CUADRO=122 | FILA=20 | PN=PN03338FQ | DESC=I. GASTOS CORRIENTES > Transferencias 2/
CUADRO=122 | FILA=21 | PN=PN03339FQ | DESC=I. GASTOS CORRIENTES > Gobierno Nacional
CUADRO=122 | FILA=22 | PN=PN03340FQ | DESC=I. GASTOS CORRIENTES > Gobiernos Regionales
CUADRO=122 | FILA=23 | PN=PN03341FQ | DESC=I. GASTOS CORRIENTES > Gobiernos Locales
CUADRO=122 | FILA=25 | PN=PN03342FQ | DESC=II. GASTO DE CAPITAL
CUADRO=122 | FILA=27 | PN=PN03343FQ | DESC=II. GASTO DE CAPITAL > Formación bruta de capital
CUADRO=122 | FILA=28 | PN=PN03344FQ | DESC=II. GASTO DE CAPITAL > Gobierno Nacional
CUADRO=122 | FILA=29 | PN=PN03345FQ | DESC=II. GASTO DE CAPITAL > Gobiernos Regionales
CUADRO=122 | FILA=30 | PN=PN03346FQ | DESC=II. GASTO DE CAPITAL > Gobiernos Locales
CUADRO=122 | FILA=32 | PN=PN03347FQ | DESC=II. GASTO DE CAPITAL > Otros gastos de capital 2/
CUADRO=122 | FILA=34 | PN=PN03348FQ | DESC=III. GASTO NO FINANCIERO TOTAL (I + II)
CUADRO=122 | FILA=35 | PN=PN03349FQ | DESC=III. GASTO NO FINANCIERO TOTAL (I + II) > Gobierno Nacional
CUADRO=122 | FILA=36 | PN=PN03350FQ | DESC=III. GASTO NO FINANCIERO TOTAL (I + II) > Gobiernos Regionales
CUADRO=122 | FILA=37 | PN=PN03351FQ | DESC=III. GASTO NO FINANCIERO TOTAL (I + II) > Gobiernos Locales
CUADRO=123 | FILA=8 | PN=PN03371FQ | DESC=DEUDA PÚBLICA
CUADRO=123 | FILA=10 | PN=PN03372FQ | DESC=I. DEUDA PÚBLICA EXTERNA 3/
CUADRO=123 | FILA=12 | PN=PN03373FQ | DESC=I. DEUDA PÚBLICA EXTERNA 3/ > 1. CRÉDITOS
CUADRO=123 | FILA=13 | PN=PN03374FQ | DESC=I. DEUDA PÚBLICA EXTERNA 3/ > 1. CRÉDITOS > Organismos Internacionales
CUADRO=123 | FILA=14 | PN=PN03375FQ | DESC=I. DEUDA PÚBLICA EXTERNA 3/ > 1. CRÉDITOS > Club de París
CUADRO=123 | FILA=15 | PN=PN03376FQ | DESC=I. DEUDA PÚBLICA EXTERNA 3/ > 1. CRÉDITOS > Proveedores
CUADRO=123 | FILA=16 | PN=PN03377FQ | DESC=I. DEUDA PÚBLICA EXTERNA 3/ > 1. CRÉDITOS > Banca Internacional
CUADRO=123 | FILA=17 | PN=- | DESC=I. DEUDA PÚBLICA EXTERNA 3/ > 1. CRÉDITOS > América Latina
CUADRO=123 | FILA=18 | PN=- | DESC=I. DEUDA PÚBLICA EXTERNA 3/ > 1. CRÉDITOS > Otros bilaterales
CUADRO=123 | FILA=20 | PN=PN03380FQ | DESC=I. DEUDA PÚBLICA EXTERNA 3/ > 2. BONOS
CUADRO=123 | FILA=21 | PN=PN37923FQ | DESC=I. DEUDA PÚBLICA EXTERNA 3/ > 2. BONOS > Bonos globales
CUADRO=123 | FILA=22 | PN=PN37924FQ | DESC=I. DEUDA PÚBLICA EXTERNA 3/ > 2. BONOS > Bonos de empresas públicas no financieras
CUADRO=123 | FILA=24 | PN=PN03381FQ | DESC=II. DEUDA PÚBLICA INTERNA 4/
CUADRO=123 | FILA=26 | PN=PN03382FQ | DESC=II. DEUDA PÚBLICA INTERNA 4/ > 1. LARGO PLAZO
CUADRO=123 | FILA=28 | PN=PN03383FQ | DESC=II. DEUDA PÚBLICA INTERNA 4/ > 1. LARGO PLAZO > A. CRÉDITOS
CUADRO=123 | FILA=29 | PN=PN03384FQ | DESC=II. DEUDA PÚBLICA INTERNA 4/ > 1. LARGO PLAZO > a. Créditos del Banco de la Nación
CUADRO=123 | FILA=30 | PN=PN03385FQ | DESC=II. DEUDA PÚBLICA INTERNA 4/ > 1. LARGO PLAZO > a. Créditos del Banco de la Nación > - Gobierno Nacional
CUADRO=123 | FILA=31 | PN=PN03386FQ | DESC=II. DEUDA PÚBLICA INTERNA 4/ > 1. LARGO PLAZO > a. Créditos del Banco de la Nación > - Gobiernos Locales
CUADRO=123 | FILA=32 | PN=PN37925FQ | DESC=II. DEUDA PÚBLICA INTERNA 4/ > 1. LARGO PLAZO > a. Créditos del Banco de la Nación > - Empresas Públicas No financieras
CUADRO=123 | FILA=33 | PN=PN03388FQ | DESC=II. DEUDA PÚBLICA INTERNA 4/ > 1. LARGO PLAZO > b. Créditos de la Banca Comercial
CUADRO=123 | FILA=34 | PN=- | DESC=II. DEUDA PÚBLICA INTERNA 4/ > 1. LARGO PLAZO > b. Créditos de la Banca Comercial > - Gobierno Nacional
CUADRO=123 | FILA=35 | PN=- | DESC=II. DEUDA PÚBLICA INTERNA 4/ > 1. LARGO PLAZO > b. Créditos de la Banca Comercial > - Gobiernos Regionales
CUADRO=123 | FILA=36 | PN=PN03391FQ | DESC=II. DEUDA PÚBLICA INTERNA 4/ > 1. LARGO PLAZO > b. Créditos de la Banca Comercial > - Gobiernos Locales
CUADRO=123 | FILA=37 | PN=- | DESC=II. DEUDA PÚBLICA INTERNA 4/ > 1. LARGO PLAZO > b. Créditos de la Banca Comercial > - Empresas públicas no financieras
CUADRO=123 | FILA=38 | PN=PN37931FQ | DESC=II. DEUDA PÚBLICA INTERNA 4/ > 1. LARGO PLAZO > c. Ley 29625 5/
CUADRO=123 | FILA=39 | PN=PN38592FQ | DESC=II. DEUDA PÚBLICA INTERNA 4/ > 1. LARGO PLAZO > d. Adquisición de acciones - COFIDE 6/
CUADRO=123 | FILA=41 | PN=PN03393FQ | DESC=II. DEUDA PÚBLICA INTERNA 4/ > 1. LARGO PLAZO > d. Adquisición de acciones - COFIDE 6/ > B. BONOS
CUADRO=123 | FILA=42 | PN=PN03394FQ | DESC=II. DEUDA PÚBLICA INTERNA 4/ > 1. LARGO PLAZO > d. Adquisición de acciones - COFIDE 6/ > Bonos del Tesoro Público
CUADRO=123 | FILA=43 | PN=PN03395FQ | DESC=II. DEUDA PÚBLICA INTERNA 4/ > 1. LARGO PLAZO > d. Adquisición de acciones - COFIDE 6/ > - Bonos de Capitalización BCRP
CUADRO=123 | FILA=44 | PN=- | DESC=II. DEUDA PÚBLICA INTERNA 4/ > 1. LARGO PLAZO > d. Adquisición de acciones - COFIDE 6/ > - Bonos de apoyo al sistema financiero
CUADRO=123 | FILA=45 | PN=- | DESC=II. DEUDA PÚBLICA INTERNA 4/ > 1. LARGO PLAZO > d. Adquisición de acciones - COFIDE 6/ > - Bonos de liquidez
CUADRO=123 | FILA=46 | PN=- | DESC=II. DEUDA PÚBLICA INTERNA 4/ > 1. LARGO PLAZO > d. Adquisición de acciones - COFIDE 6/ > - Suscripción temporal de acciones
CUADRO=123 | FILA=47 | PN=- | DESC=II. DEUDA PÚBLICA INTERNA 4/ > 1. LARGO PLAZO > d. Adquisición de acciones - COFIDE 6/ > - Canje temporal de cartera
CUADRO=123 | FILA=48 | PN=- | DESC=II. DEUDA PÚBLICA INTERNA 4/ > 1. LARGO PLAZO > d. Adquisición de acciones - COFIDE 6/ > - Programas RFA y FOPE
CUADRO=123 | FILA=49 | PN=- | DESC=II. DEUDA PÚBLICA INTERNA 4/ > 1. LARGO PLAZO > d. Adquisición de acciones - COFIDE 6/ > - Consolidación del sistema financiero
CUADRO=123 | FILA=50 | PN=PN03402FQ | DESC=II. DEUDA PÚBLICA INTERNA 4/ > 1. LARGO PLAZO > d. Adquisición de acciones - COFIDE 6/ > - Bonos por canje de deuda pública 7/
